id,regulated_entity_name,regulated_entity_rn_number,tracking_number,type_of_air_emissions_event,began_date,ended_date,duration
39748,WAHA GAS PLANT,RN100211408,119276,EMISSIONS EVENT,2008-01-24 12:28:00+00:00,2008-01-24 15:45:00+00:00,3.28333333333333
39257,WAHA GAS PLANT,RN100211408,118852,EMISSIONS EVENT,2009-01-13 12:27:00+00:00,2009-01-13 20:10:00+00:00,7.71666666666667
39366,WAHA GAS PLANT,RN100211408,118949,EMISSIONS EVENT,2009-01-15 11:50:00+00:00,2009-01-15 16:15:00+00:00,4.41666666666667
39501,WAHA GAS PLANT,RN100211408,119043,EMISSIONS EVENT,2009-01-18 11:55:00+00:00,2009-01-18 17:10:00+00:00,5.25
39556,WAHA GAS PLANT,RN100211408,119083,EMISSIONS EVENT,2009-01-19 01:15:00+00:00,2009-01-19 08:30:00+00:00,7.25
39925,WAHA GAS PLANT,RN100211408,119464,EMISSIONS EVENT,2009-01-28 09:35:00+00:00,2009-01-28 17:45:00+00:00,8.16666666666667
40285,WAHA GAS PLANT,RN100211408,119820,EMISSIONS EVENT,2009-02-06 06:45:00+00:00,2009-02-06 10:50:00+00:00,4.08333333333333
40379,WAHA GAS PLANT,RN100211408,119909,EMISSIONS EVENT,2009-02-09 01:15:00+00:00,2009-02-09 03:35:00+00:00,2.33333333333333
40501,WAHA GAS PLANT,RN100211408,120026,EMISSIONS EVENT,2009-02-10 22:38:00+00:00,2009-02-11 03:05:00+00:00,4.45
40540,WAHA GAS PLANT,RN100211408,120064,EMISSIONS EVENT,2009-02-11 19:15:00+00:00,2009-02-12 04:30:00+00:00,9.25
42044,WAHA GAS PLANT,RN100211408,121380,EMISSIONS EVENT,2009-03-15 15:20:00+00:00,2009-03-16 11:14:00+00:00,19.9
42045,WAHA GAS PLANT,RN100211408,121382,EMISSIONS EVENT,2009-03-16 15:00:00+00:00,2009-03-16 16:30:00+00:00,1.5
42097,WAHA GAS PLANT,RN100211408,121447,EMISSIONS EVENT,2009-03-17 11:30:00+00:00,2009-03-18 02:30:00+00:00,15.0
42286,WAHA GAS PLANT,RN100211408,121643,EMISSIONS EVENT,2009-03-20 22:00:00+00:00,2009-03-21 03:10:00+00:00,5.16666666666667
42386,WAHA GAS PLANT,RN100211408,121826,EMISSIONS EVENT,2009-03-25 13:03:00+00:00,2009-03-25 18:00:00+00:00,4.95
42561,WAHA GAS PLANT,RN100211408,122215,EMISSIONS EVENT,2009-04-02 16:20:00+00:00,2009-04-02 20:30:00+00:00,4.16666666666667
42850,WAHA GAS PLANT,RN100211408,122614,EMISSIONS EVENT,2009-04-12 00:50:00+00:00,2009-04-12 22:20:00+00:00,21.5
43188,WAHA GAS PLANT,RN100211408,122938,EMISSIONS EVENT,2009-04-17 11:20:00+00:00,2009-04-17 15:50:00+00:00,4.5
43314,WAHA GAS PLANT,RN100211408,123058,EMISSIONS EVENT,2009-04-20 11:10:00+00:00,2009-04-20 13:40:00+00:00,2.5
44210,WAHA GAS PLANT,RN100211408,123992,EMISSIONS EVENT,2009-05-08 12:40:00+00:00,2009-05-08 18:45:00+00:00,6.08333333333333
44482,WAHA GAS PLANT,RN100211408,124298,EMISSIONS EVENT,2009-05-15 17:05:00+00:00,2009-05-16 03:55:00+00:00,10.8333333333333
44985,WAHA GAS PLANT,RN100211408,124797,EMISSIONS EVENT,2009-05-27 21:40:00+00:00,2009-05-27 23:30:00+00:00,1.83333333333333
45336,WAHA GAS PLANT,RN100211408,125186,EMISSIONS EVENT,2009-06-04 20:10:00+00:00,2009-06-05 00:15:00+00:00,4.08333333333333
45355,WAHA GAS PLANT,RN100211408,125202,EMISSIONS EVENT,2009-06-05 20:45:00+00:00,2009-06-06 04:45:00+00:00,8.0
45618,WAHA GAS PLANT,RN100211408,125491,EMISSIONS EVENT,2009-06-14 22:25:00+00:00,2009-06-15 00:15:00+00:00,1.83333333333333
45663,WAHA GAS PLANT,RN100211408,125550,EMISSIONS EVENT,2009-06-15 14:50:00+00:00,2009-06-16 01:35:00+00:00,10.75
45880,WAHA GAS PLANT,RN100211408,125789,EMISSIONS EVENT,2009-06-19 04:50:00+00:00,2009-06-19 10:10:00+00:00,5.33333333333333
45916,WAHA GAS PLANT,RN100211408,125816,EMISSIONS EVENT,2009-06-20 01:55:00+00:00,2009-06-20 02:55:00+00:00,1.0
46019,WAHA GAS PLANT,RN100211408,125924,EMISSIONS EVENT,2009-06-23 01:46:00+00:00,2009-06-23 05:20:00+00:00,3.56666666666667
46086,WAHA GAS PLANT,RN100211408,125994,EMISSIONS EVENT,2009-06-24 12:25:00+00:00,2009-06-24 14:28:00+00:00,2.05
38781,WAHA GAS PLANT,RN100211408,126107,EMISSIONS EVENT,2009-06-28 00:15:00+00:00,2009-06-28 07:50:00+00:00,7.58333333333333
39002,WAHA GAS PLANT,RN100211408,126364,EMISSIONS EVENT,2009-07-02 11:05:00+00:00,2009-07-02 12:00:00+00:00,0.916666666666667
39072,WAHA GAS PLANT,RN100211408,126418,EMISSIONS EVENT,2009-07-04 04:25:00+00:00,2009-07-04 17:30:00+00:00,13.0833333333333
39086,WAHA GAS PLANT,RN100211408,126423,EMISSIONS EVENT,2009-07-04 19:45:00+00:00,2009-07-05 06:55:00+00:00,11.1666666666667
39116,WAHA GAS PLANT,RN100211408,126443,EMISSIONS EVENT,2009-07-05 19:40:00+00:00,2009-07-06 15:30:00+00:00,19.8333333333333
39226,WAHA GAS PLANT,RN100211408,126544,EMISSIONS EVENT,2009-07-07 06:20:00+00:00,2009-07-07 07:45:00+00:00,1.41666666666667
39264,WAHA GAS PLANT,RN100211408,126588,EMISSIONS EVENT,2009-07-08 10:50:00+00:00,2009-07-08 12:30:00+00:00,1.66666666666667
39485,WAHA GAS PLANT,RN100211408,126779,EMISSIONS EVENT,2009-07-13 18:45:00+00:00,2009-07-14 08:50:00+00:00,14.0833333333333
39496,WAHA GAS PLANT,RN100211408,126795,EMISSIONS EVENT,2009-07-14 15:00:00+00:00,2009-07-14 18:45:00+00:00,3.75
39560,WAHA GAS PLANT,RN100211408,126852,EMISSIONS EVENT,2009-07-14 23:00:00+00:00,2009-07-15 12:00:00+00:00,13.0
39580,WAHA GAS PLANT,RN100211408,126870,EMISSIONS EVENT,2009-07-15 14:20:00+00:00,2009-07-15 22:00:00+00:00,7.66666666666667
39350,WAHA GAS PLANT,RN100211408,126662,AIR SHUTDOWN,2009-07-20 15:58:00+00:00,2009-07-21 14:01:00+00:00,22.05
39352,WAHA GAS PLANT,RN100211408,126663,AIR STARTUP,2009-08-14 11:00:00+00:00,2009-09-08 12:02:00+00:00,601.033333333333
41305,WAHA GAS PLANT,RN100211408,128498,EMISSIONS EVENT,2009-08-21 20:30:00+00:00,2009-08-22 04:15:00+00:00,7.75
41336,WAHA GAS PLANT,RN100211408,128515,EMISSIONS EVENT,2009-08-22 21:30:00+00:00,2009-08-23 16:40:00+00:00,19.1666666666667
41397,WAHA GAS PLANT,RN100211408,128561,EMISSIONS EVENT,2009-08-24 10:55:00+00:00,2009-08-24 13:45:00+00:00,2.83333333333333
41462,WAHA GAS PLANT,RN100211408,128626,EMISSIONS EVENT,2009-08-25 05:45:00+00:00,2009-08-25 15:15:00+00:00,9.5
41518,WAHA GAS PLANT,RN100211408,128681,EMISSIONS EVENT,2009-08-26 01:00:00+00:00,2009-08-26 07:10:00+00:00,6.16666666666667
41575,WAHA GAS PLANT,RN100211408,128716,EMISSIONS EVENT,2009-08-26 21:00:00+00:00,2009-08-27 00:40:00+00:00,3.66666666666667
41673,WAHA GAS PLANT,RN100211408,128826,EMISSIONS EVENT,2009-08-31 13:12:00+00:00,2009-08-31 15:43:00+00:00,2.51666666666667
41878,WAHA GAS PLANT,RN100211408,129030,EMISSIONS EVENT,2009-09-04 07:30:00+00:00,2009-09-04 10:00:00+00:00,2.5
41974,WAHA GAS PLANT,RN100211408,129081,EMISSIONS EVENT,2009-09-07 03:36:00+00:00,2009-09-07 06:00:00+00:00,2.4
42115,WAHA GAS PLANT,RN100211408,129225,EMISSIONS EVENT,2009-09-09 17:20:00+00:00,2009-09-09 17:55:00+00:00,0.583333333333333
42136,WAHA GAS PLANT,RN100211408,129246,EMISSIONS EVENT,2009-09-09 22:40:00+00:00,2009-09-10 22:20:00+00:00,23.6666666666667
42193,WAHA GAS PLANT,RN100211408,129300,EMISSIONS EVENT,2009-09-11 00:00:00+00:00,2009-09-11 12:30:00+00:00,12.5
42237,WAHA GAS PLANT,RN100211408,129332,EMISSIONS EVENT,2009-09-12 11:55:00+00:00,2009-09-14 04:30:00+00:00,40.5833333333333
43105,WAHA GAS PLANT,RN100211408,129727,EMISSIONS EVENT,2009-09-22 05:25:00+00:00,2009-09-22 11:00:00+00:00,5.58333333333333
43194,WAHA GAS PLANT,RN100211408,129819,EMISSIONS EVENT,2009-09-23 06:15:00+00:00,2009-09-23 10:20:00+00:00,4.08333333333333
43322,WAHA GAS PLANT,RN100211408,129935,EMISSIONS EVENT,2009-09-26 09:40:00+00:00,2009-09-26 13:10:00+00:00,3.5
43947,WAHA GAS PLANT,RN100211408,130568,EMISSIONS EVENT,2009-10-10 17:15:00+00:00,2009-10-10 23:08:00+00:00,5.88333333333333
44420,WAHA GAS PLANT,RN100211408,131032,EMISSIONS EVENT,2009-10-22 06:05:00+00:00,2009-10-22 11:10:00+00:00,5.08333333333333
44470,WAHA GAS PLANT,RN100211408,131088,EMISSIONS EVENT,2009-10-22 20:20:00+00:00,2009-10-22 21:51:00+00:00,1.51666666666667
44724,WAHA GAS PLANT,RN100211408,131301,EMISSIONS EVENT,2009-10-28 20:14:00+00:00,2009-10-28 22:10:00+00:00,1.93333333333333
44817,WAHA GAS PLANT,RN100211408,131384,EMISSIONS EVENT,2009-10-31 15:40:00+00:00,2009-11-01 00:00:00+00:00,8.33333333333333
45079,WAHA GAS PLANT,RN100211408,131692,EMISSIONS EVENT,2009-11-04 19:00:00+00:00,2009-11-04 20:00:00+00:00,1.0
45085,WAHA GAS PLANT,RN100211408,131694,EMISSIONS EVENT,2009-11-05 10:05:00+00:00,2009-11-05 10:55:00+00:00,0.833333333333333
45088,WAHA GAS PLANT,RN100211408,131698,EMISSIONS EVENT,2009-11-05 20:12:00+00:00,2009-11-05 23:45:00+00:00,3.55
45131,WAHA GAS PLANT,RN100211408,131747,EMISSIONS EVENT,2009-11-07 21:13:00+00:00,2009-11-08 00:05:00+00:00,2.86666666666667
45312,WAHA GAS PLANT,RN100211408,131973,EMISSIONS EVENT,2009-11-13 16:27:00+00:00,2009-11-13 18:05:00+00:00,1.63333333333333
45634,WAHA GAS PLANT,RN100211408,132253,EMISSIONS EVENT,2009-11-19 20:10:00+00:00,2009-11-19 23:20:00+00:00,3.16666666666667
45695,WAHA GAS PLANT,RN100211408,132324,EMISSIONS EVENT,2009-11-21 01:20:00+00:00,2009-11-21 03:20:00+00:00,2.0
45862,WAHA GAS PLANT,RN100211408,132517,EMISSIONS EVENT,2009-11-25 14:40:00+00:00,2009-11-25 15:08:00+00:00,0.466666666666667
46094,WAHA GAS PLANT,RN100211408,132738,EMISSIONS EVENT,2009-12-01 07:40:00+00:00,2009-12-01 11:25:00+00:00,3.75
46198,WAHA GAS PLANT,RN100211408,132865,EMISSIONS EVENT,2009-12-05 05:45:00+00:00,2009-12-05 23:19:00+00:00,17.5666666666667
46214,WAHA GAS PLANT,RN100211408,132884,EMISSIONS EVENT,2009-12-06 14:35:00+00:00,2009-12-06 16:10:00+00:00,1.58333333333333
46682,WAHA GAS PLANT,RN100211408,133683,EMISSIONS EVENT,2009-12-27 01:45:00+00:00,2009-12-28 06:00:00+00:00,28.25
31096,WAHA GAS PLANT,RN100211408,133971,EMISSIONS EVENT,2010-01-04 20:28:00+00:00,2010-01-04 21:50:00+00:00,1.36666666666667
31283,WAHA GAS PLANT,RN100211408,134152,EMISSIONS EVENT,2010-01-07 18:15:00+00:00,2010-01-07 19:40:00+00:00,1.41666666666667
31421,WAHA GAS PLANT,RN100211408,134230,EMISSIONS EVENT,2010-01-09 06:55:00+00:00,2010-01-10 23:15:00+00:00,40.3333333333333
31956,WAHA GAS PLANT,RN100211408,134714,EMISSIONS EVENT,2010-01-20 18:00:00+00:00,2010-01-21 04:10:00+00:00,10.1666666666667
32109,WAHA GAS PLANT,RN100211408,134890,EMISSIONS EVENT,2010-01-24 14:40:00+00:00,2010-01-24 16:05:00+00:00,1.41666666666667
32204,WAHA GAS PLANT,RN100211408,134983,EMISSIONS EVENT,2010-01-25 18:51:00+00:00,2010-01-25 20:02:00+00:00,1.18333333333333
32295,WAHA GAS PLANT,RN100211408,135089,EMISSIONS EVENT,2010-01-27 20:48:00+00:00,2010-01-27 21:26:00+00:00,0.633333333333333
32350,WAHA GAS PLANT,RN100211408,135147,EMISSIONS EVENT,2010-01-28 16:50:00+00:00,2010-01-28 19:50:00+00:00,3.0
32618,WAHA GAS PLANT,RN100211408,135424,EMISSIONS EVENT,2010-02-03 20:10:00+00:00,2010-02-03 20:34:00+00:00,0.4
32629,WAHA GAS PLANT,RN100211408,135436,EMISSIONS EVENT,2010-02-04 05:25:00+00:00,2010-02-04 11:50:00+00:00,6.41666666666667
32716,WAHA GAS PLANT,RN100211408,135524,EMISSIONS EVENT,2010-02-06 21:05:00+00:00,2010-02-07 01:50:00+00:00,4.75
33054,WAHA GAS PLANT,RN100211408,135818,EMISSIONS EVENT,2010-02-13 15:25:00+00:00,2010-02-13 23:12:00+00:00,7.78333333333333
33074,WAHA GAS PLANT,RN100211408,135826,EMISSIONS EVENT,2010-02-14 15:50:00+00:00,2010-02-14 18:00:00+00:00,2.16666666666667
33094,WAHA GAS PLANT,RN100211408,135837,EMISSIONS EVENT,2010-02-15 02:00:00+00:00,2010-02-15 17:10:00+00:00,15.1666666666667
33111,WAHA GAS PLANT,RN100211408,135848,EMISSIONS EVENT,2010-02-15 21:55:00+00:00,2010-02-16 11:18:00+00:00,13.3833333333333
33204,WAHA GAS PLANT,RN100211408,135954,EMISSIONS EVENT,2010-02-17 04:12:00+00:00,2010-02-17 14:35:00+00:00,10.3833333333333
33353,WAHA GAS PLANT,RN100211408,136102,EMISSIONS EVENT,2010-02-19 01:25:00+00:00,2010-02-19 06:30:00+00:00,5.08333333333333
33355,WAHA GAS PLANT,RN100211408,136103,EMISSIONS EVENT,2010-02-19 19:20:00+00:00,2010-02-19 21:30:00+00:00,2.16666666666667
33374,WAHA GAS PLANT,RN100211408,136115,EMISSIONS EVENT,2010-02-20 06:50:00+00:00,2010-02-20 10:15:00+00:00,3.41666666666667
33379,WAHA GAS PLANT,RN100211408,136118,EMISSIONS EVENT,2010-02-20 13:30:00+00:00,2010-02-20 14:30:00+00:00,1.0
33381,WAHA GAS PLANT,RN100211408,136119,EMISSIONS EVENT,2010-02-20 19:30:00+00:00,2010-02-21 00:30:00+00:00,5.0
33518,WAHA GAS PLANT,RN100211408,136247,EMISSIONS EVENT,2010-02-23 13:30:00+00:00,2010-02-23 14:36:00+00:00,1.1
33620,WAHA GAS PLANT,RN100211408,136368,EMISSIONS EVENT,2010-02-25 14:30:00+00:00,2010-02-26 01:55:00+00:00,11.4166666666667
33992,WAHA GAS PLANT,RN100211408,136761,MAINTENANCE,2010-03-10 00:00:00+00:00,2010-03-10 07:50:00+00:00,7.83333333333333
34397,WAHA GAS PLANT,RN100211408,137224,EMISSIONS EVENT,2010-03-18 12:45:00+00:00,2010-03-18 19:50:00+00:00,7.08333333333333
34711,WAHA GAS PLANT,RN100211408,137532,EMISSIONS EVENT,2010-03-25 15:23:00+00:00,2010-03-26 01:30:00+00:00,10.1166666666667
34993,WAHA GAS PLANT,RN100211408,137846,EMISSIONS EVENT,2010-04-01 20:03:00+00:00,2010-04-01 22:22:00+00:00,2.31666666666667
35013,WAHA GAS PLANT,RN100211408,137855,EMISSIONS EVENT,2010-04-02 20:02:00+00:00,2010-04-02 23:09:00+00:00,3.11666666666667
35021,WAHA GAS PLANT,RN100211408,137860,EMISSIONS EVENT,2010-04-03 13:55:00+00:00,2010-04-03 20:13:00+00:00,6.3
35032,WAHA GAS PLANT,RN100211408,137866,EMISSIONS EVENT,2010-04-04 01:57:00+00:00,2010-04-04 14:13:00+00:00,12.2666666666667
35136,WAHA GAS PLANT,RN100211408,137950,EMISSIONS EVENT,2010-04-05 18:10:00+00:00,2010-04-06 09:51:00+00:00,15.6833333333333
35188,WAHA GAS PLANT,RN100211408,138034,EMISSIONS EVENT,2010-04-06 20:17:00+00:00,2010-04-06 23:46:00+00:00,3.48333333333333
35400,WAHA GAS PLANT,RN100211408,138229,EMISSIONS EVENT,2010-04-12 09:20:00+00:00,2010-04-12 10:10:00+00:00,0.833333333333333
35513,WAHA GAS PLANT,RN100211408,138341,EMISSIONS EVENT,2010-04-13 14:45:00+00:00,2010-04-13 20:30:00+00:00,5.75
35773,WAHA GAS PLANT,RN100211408,138566,EMISSIONS EVENT,2010-04-18 12:50:00+00:00,2010-04-18 16:55:00+00:00,4.08333333333333
36183,WAHA GAS PLANT,RN100211408,138971,EMISSIONS EVENT,2010-04-27 07:50:00+00:00,2010-04-27 09:00:00+00:00,1.16666666666667
36260,WAHA GAS PLANT,RN100211408,139101,EMISSIONS EVENT,2010-04-29 14:10:00+00:00,2010-04-29 20:30:00+00:00,6.33333333333333
36568,WAHA GAS PLANT,RN100211408,139427,EMISSIONS EVENT,2010-05-06 17:30:00+00:00,2010-05-07 01:25:00+00:00,7.91666666666667
36501,WAHA GAS PLANT,RN100211408,139373,AIR SHUTDOWN,2010-05-11 12:15:00+00:00,2010-05-11 14:00:00+00:00,1.75
36503,WAHA GAS PLANT,RN100211408,139376,AIR STARTUP,2010-05-12 01:00:00+00:00,2010-05-13 05:15:00+00:00,28.25
37089,WAHA GAS PLANT,RN100211408,140010,EMISSIONS EVENT,2010-05-20 21:15:00+00:00,2010-05-21 01:25:00+00:00,4.16666666666667
37122,WAHA GAS PLANT,RN100211408,140053,EMISSIONS EVENT,2010-05-22 01:10:00+00:00,2010-05-22 05:35:00+00:00,4.41666666666667
37136,WAHA GAS PLANT,RN100211408,140060,EMISSIONS EVENT,2010-05-23 03:40:00+00:00,2010-05-23 05:18:00+00:00,1.63333333333333
37476,WAHA GAS PLANT,RN100211408,140364,EMISSIONS EVENT,2010-05-30 17:55:00+00:00,2010-05-31 00:30:00+00:00,6.58333333333333
37500,WAHA GAS PLANT,RN100211408,140382,EMISSIONS EVENT,2010-05-31 17:55:00+00:00,2010-05-31 21:05:00+00:00,3.16666666666667
37567,WAHA GAS PLANT,RN100211408,140454,EMISSIONS EVENT,2010-06-01 22:00:00+00:00,2010-06-02 01:12:00+00:00,3.2
37645,WAHA GAS PLANT,RN100211408,140530,EMISSIONS EVENT,2010-06-02 19:41:00+00:00,2010-06-03 03:15:00+00:00,7.56666666666667
37762,WAHA GAS PLANT,RN100211408,140621,EMISSIONS EVENT,2010-06-04 19:50:00+00:00,2010-06-04 22:40:00+00:00,2.83333333333333
37774,WAHA GAS PLANT,RN100211408,140630,EMISSIONS EVENT,2010-06-05 19:40:00+00:00,2010-06-06 08:15:00+00:00,12.5833333333333
37768,WAHA GAS PLANT,RN100211408,140626,AIR SHUTDOWN,2010-06-06 16:00:00+00:00,2010-06-06 17:00:00+00:00,1.0
37769,WAHA GAS PLANT,RN100211408,140627,AIR STARTUP,2010-06-06 21:00:00+00:00,2010-06-07 01:00:00+00:00,4.0
37827,WAHA GAS PLANT,RN100211408,140678,EMISSIONS EVENT,2010-06-07 07:40:00+00:00,2010-06-07 09:22:00+00:00,1.7
38149,WAHA GAS PLANT,RN100211408,140953,MAINTENANCE,2010-06-11 13:00:00+00:00,2010-06-11 15:40:00+00:00,2.66666666666667
38222,WAHA GAS PLANT,RN100211408,141010,EMISSIONS EVENT,2010-06-12 08:30:00+00:00,2010-06-12 09:45:00+00:00,1.25
38411,WAHA GAS PLANT,RN100211408,141183,MAINTENANCE,2010-06-16 14:46:00+00:00,2010-06-16 17:37:00+00:00,2.85
30990,WAHA GAS PLANT,RN100211408,141390,EMISSIONS EVENT,2010-06-20 20:15:00+00:00,2010-06-22 00:51:00+00:00,28.6
31058,WAHA GAS PLANT,RN100211408,141473,EMISSIONS EVENT,2010-06-22 21:45:00+00:00,2010-06-23 09:35:00+00:00,11.8333333333333
31223,WAHA GAS PLANT,RN100211408,141639,EMISSIONS EVENT,2010-06-25 23:11:00+00:00,2010-06-26 00:35:00+00:00,1.4
38571,WAHA GAS PLANT,RN100211408,141346,AIR SHUTDOWN,2010-06-26 09:02:00+00:00,2010-06-26 11:00:00+00:00,1.96666666666667
38575,WAHA GAS PLANT,RN100211408,141348,AIR STARTUP,2010-06-29 12:00:00+00:00,2010-07-02 17:35:00+00:00,77.5833333333333
31679,WAHA GAS PLANT,RN100211408,142068,MAINTENANCE,2010-07-08 11:30:00+00:00,2010-07-08 17:30:00+00:00,6.0
31778,WAHA GAS PLANT,RN100211408,142169,EMISSIONS EVENT,2010-07-10 11:15:00+00:00,2010-07-10 15:00:00+00:00,3.75
32001,WAHA GAS PLANT,RN100211408,142393,EMISSIONS EVENT,2010-07-14 21:01:00+00:00,2010-07-15 07:20:00+00:00,10.3166666666667
32197,WAHA GAS PLANT,RN100211408,142595,EMISSIONS EVENT,2010-07-21 06:53:00+00:00,2010-07-21 08:50:00+00:00,1.95
32300,WAHA GAS PLANT,RN100211408,142698,EMISSIONS EVENT,2010-07-24 05:20:00+00:00,2010-07-28 22:12:00+00:00,112.866666666667
32647,WAHA GAS PLANT,RN100211408,143047,EMISSIONS EVENT,2010-08-03 03:55:00+00:00,2010-08-03 05:25:00+00:00,1.5
32846,WAHA GAS PLANT,RN100211408,143219,EMISSIONS EVENT,2010-08-05 00:10:00+00:00,2010-08-05 06:15:00+00:00,6.08333333333333
32880,WAHA GAS PLANT,RN100211408,143242,EMISSIONS EVENT,2010-08-06 01:45:00+00:00,2010-08-06 04:30:00+00:00,2.75
32947,WAHA GAS PLANT,RN100211408,143301,EMISSIONS EVENT,2010-08-09 00:30:00+00:00,2010-08-09 01:30:00+00:00,1.0
33201,WAHA GAS PLANT,RN100211408,143537,EMISSIONS EVENT,2010-08-13 22:15:00+00:00,2010-08-14 00:55:00+00:00,2.66666666666667
33269,WAHA GAS PLANT,RN100211408,143602,AIR SHUTDOWN,2010-08-17 11:25:00+00:00,2010-08-17 12:15:00+00:00,0.833333333333333
33271,WAHA GAS PLANT,RN100211408,143605,AIR STARTUP,2010-08-23 03:00:00+00:00,2010-08-24 17:10:00+00:00,38.1666666666667
33632,WAHA GAS PLANT,RN100211408,143996,EMISSIONS EVENT,2010-08-24 22:40:00+00:00,2010-08-25 01:16:00+00:00,2.6
34105,WAHA GAS PLANT,RN100211408,144504,EMISSIONS EVENT,2010-08-28 15:35:00+00:00,2010-08-28 16:30:00+00:00,0.916666666666667
34118,WAHA GAS PLANT,RN100211408,144514,EMISSIONS EVENT,2010-08-29 04:43:00+00:00,2010-08-29 17:30:00+00:00,12.7833333333333
34303,WAHA GAS PLANT,RN100211408,144683,EMISSIONS EVENT,2010-09-12 13:05:00+00:00,2010-09-12 13:40:00+00:00,0.583333333333333
34436,WAHA GAS PLANT,RN100211408,144831,EMISSIONS EVENT,2010-09-14 19:35:00+00:00,2010-09-15 02:20:00+00:00,6.75
34618,WAHA GAS PLANT,RN100211408,144994,EMISSIONS EVENT,2010-09-17 17:20:00+00:00,2010-09-17 18:50:00+00:00,1.5
34579,WAHA GAS PLANT,RN100211408,144959,MAINTENANCE,2010-09-22 13:12:00+00:00,2010-09-23 07:34:00+00:00,18.3666666666667
34905,WAHA GAS PLANT,RN100211408,145302,EMISSIONS EVENT,2010-09-25 13:13:00+00:00,2010-09-25 17:00:00+00:00,3.78333333333333
34963,WAHA GAS PLANT,RN100211408,145363,EMISSIONS EVENT,2010-09-27 17:58:00+00:00,2010-09-27 21:31:00+00:00,3.55
35150,WAHA GAS PLANT,RN100211408,145551,EMISSIONS EVENT,2010-09-30 10:10:00+00:00,2010-10-01 03:10:00+00:00,17.0
35266,WAHA GAS PLANT,RN100211408,145688,EMISSIONS EVENT,2010-10-05 01:05:00+00:00,2010-10-05 03:30:00+00:00,2.41666666666667
35453,WAHA GAS PLANT,RN100211408,145873,EMISSIONS EVENT,2010-10-10 01:13:00+00:00,2010-10-10 03:07:00+00:00,1.9
35508,WAHA GAS PLANT,RN100211408,145928,EMISSIONS EVENT,2010-10-11 15:50:00+00:00,2010-10-11 19:50:00+00:00,4.0
35808,WAHA GAS PLANT,RN100211408,146238,EMISSIONS EVENT,2010-10-18 17:58:00+00:00,2010-10-20 18:04:00+00:00,48.1
35939,WAHA GAS PLANT,RN100211408,146388,EMISSIONS EVENT,2010-10-20 14:30:00+00:00,2010-10-20 15:58:00+00:00,1.46666666666667
36103,WAHA GAS PLANT,RN100211408,146570,EMISSIONS EVENT,2010-10-24 18:10:00+00:00,2010-10-25 17:25:00+00:00,23.25
36421,WAHA GAS PLANT,RN100211408,146816,EMISSIONS EVENT,2010-10-30 14:15:00+00:00,2010-10-31 02:10:00+00:00,11.9166666666667
36706,WAHA GAS PLANT,RN100211408,147068,EMISSIONS EVENT,2010-11-04 23:34:00+00:00,2010-11-05 01:24:00+00:00,1.83333333333333
37017,WAHA GAS PLANT,RN100211408,147365,EMISSIONS EVENT,2010-11-13 21:45:00+00:00,2010-11-14 03:10:00+00:00,5.41666666666667
37139,WAHA GAS PLANT,RN100211408,147496,MAINTENANCE,2010-11-17 17:00:00+00:00,2010-11-17 23:00:00+00:00,6.0
37477,WAHA GAS PLANT,RN100211408,147810,EMISSIONS EVENT,2010-11-27 15:37:00+00:00,2010-11-27 20:31:00+00:00,4.9
37662,WAHA GAS PLANT,RN100211408,147998,EMISSIONS EVENT,2010-12-01 15:05:00+00:00,2010-12-01 20:37:00+00:00,5.53333333333333
37704,WAHA GAS PLANT,RN100211408,148043,EMISSIONS EVENT,2010-12-01 21:28:00+00:00,2010-12-02 02:20:00+00:00,4.86666666666667
37856,WAHA GAS PLANT,RN100211408,148180,EMISSIONS EVENT,2010-12-06 14:10:00+00:00,2010-12-06 15:10:00+00:00,1.0
37901,WAHA GAS PLANT,RN100211408,148221,EMISSIONS EVENT,2010-12-07 17:30:00+00:00,2010-12-07 19:15:00+00:00,1.75
38043,WAHA GAS PLANT,RN100211408,148338,EMISSIONS EVENT,2010-12-09 19:50:00+00:00,2010-12-09 21:30:00+00:00,1.66666666666667
38116,WAHA GAS PLANT,RN100211408,148383,EMISSIONS EVENT,2010-12-12 00:15:00+00:00,2010-12-12 01:20:00+00:00,1.08333333333333
38386,WAHA GAS PLANT,RN100211408,148597,EMISSIONS EVENT,2010-12-19 12:27:00+00:00,2010-12-19 15:40:00+00:00,3.21666666666667
38481,WAHA GAS PLANT,RN100211408,148693,MAINTENANCE,2010-12-22 15:45:00+00:00,2010-12-22 18:45:00+00:00,3.0
23459,WAHA GAS PLANT,RN100211408,149007,EMISSIONS EVENT,2011-01-02 19:10:00+00:00,2011-01-02 23:10:00+00:00,4.0
23880,WAHA GAS PLANT,RN100211408,149432,EMISSIONS EVENT,2011-01-13 16:20:00+00:00,2011-01-13 17:10:00+00:00,0.833333333333333
24123,WAHA GAS PLANT,RN100211408,149676,MAINTENANCE,2011-01-21 15:00:00+00:00,2011-01-21 18:45:00+00:00,3.75
24838,WAHA GAS PLANT,RN100211408,150289,EMISSIONS EVENT,2011-02-04 12:10:00+00:00,2011-02-05 06:30:00+00:00,18.3333333333333
26902,WAHA GAS PLANT,RN100211408,151664,EMISSIONS EVENT,2011-03-07 21:46:00+00:00,2011-03-08 00:28:00+00:00,2.7
27750,WAHA GAS PLANT,RN100211408,152642,MAINTENANCE,2011-03-30 14:45:00+00:00,2011-03-30 15:45:00+00:00,1.0
